HR.time;HR.data
1573143375518;51.57593
1573143376576;54.545456
1573143378658;59.50413
1573143380041;41.666668
1573143381358;46.753246
1573143382557;48.51752
1573143384417;63.49206
1573143385935;41.09589
1573143386829;64.98195
1573143387781;61.85567
1573143389232;41.666668
1573143391536;54.054054
1573143392284;72.0
1573143394032;69.097885
1573143395530;39.473682
1573143396631;56.962025
1573143397923;47.36842
1573143401033;57.630737
1573143402977;60.913704
1573143404338;45.569622
1573143405665;43.79562
1573143407806;56.338028
1573143409319;39.30131
1573143411446;57.416267
1573143412293;68.44106
1573143413212;66.17647
1573143414611;43.062202
1573143416074;40.08909
1573143417549;41.002277
1573143418391;75.0
1573143419237;67.92453
1573143419997;76.59574
1573143420837;71.71315
1573143423953;58.127018
1573143425271;45.34005
1573143426229;65.21739
1573143427079;74.6888
1573143427809;82.56881
1573143428534;76.27119
1573143429804;47.493404
1573143431243;45.34005
1573143432282;56.962025
1573143435294;67.79661
1573143436477;70.404175
1573143437290;74.07407
1573143437968;88.23529
1573143439452;42.056076
1573143441574;54.961834
1573143442397;72.289154
1573143443268;70.588234
1573143444020;84.50704
1573143445022;60.402683
1573143446404;41.284405
1573143448682;55.214725
1573143449423;74.6888
1573143450108;84.50704
1573143450910;75.313805
1573143451825;70.03891
1573143453498;76.75906
1573143454017;87.37864
1573143454963;64.28571
1573143456516;78.26087
1573143457158;90.0
1573143458754;74.84408
1573143459555;77.586205
1573143460350;77.92208
1573143461211;65.69343
1573143462253;63.60424
1573143462964;74.380165
1573143463819;74.07407
1573143464810;67.16418
1573143465608;64.7482
1573143466426;72.58064
1573143467293;72.0
1573143468231;66.17647
1573143469125;63.60424
1573143469965;71.42857
1573143470821;68.70229
1573143471783;64.51613
1573143472719;63.157894
1573143473524;73.77049
1573143474327;72.58064
1573143475216;67.92453
1573143476076;69.49807
1573143476893;75.313805
1573143477628;81.08108
1573143478501;71.42857
1573143479376;68.181816
1573143480292;67.92453
1573143481216;76.59574
1573143481862;80.35714
1573143482479;87.80488
1573143483223;79.64602
1573143484023;73.17073
1573143484884;69.23077
1573143485720;73.17073
1573143486453;80.0
1573143487148;86.124405
1573143487975;74.07407
1573143488850;67.16418
1573143489615;79.64602
1573143490424;75.0
1573143491218;77.25322
1573143493972;66.095474
1573143496431;72.48322
1573143498089;71.00592
1573143498818;80.71749
1573143499571;84.90566
1573143500520;63.157894
1573143503679;56.902
1573143505141;41.76334
1573143506037;70.588234
1573143507294;46.511627
1573143508650;51.28205
1573143510429;61.749573
1573143511980;74.380165
1573143512741;85.30806
1573143513536;72.0
1573143514674;60.81081
1573143516070;42.056076
1573143516869;63.60424
1573143519512;53.81166
1573143519939;74.07407
1573143520805;73.46939
1573143521597;67.92453
1573143523159;79.12088
1573143523909;75.63025
1573143524727;75.0
1573143525576;71.71315
1573143526302;82.94931
1573143527160;78.26087
1573143528161;77.586205
1573143528714;73.77049
1573143529484;82.56881
1573143530280;78.26087
1573143531002;74.07407
1573143531681;81.818184
1573143532674;62.71777
1573143534604;62.827225
1573143536423;71.42857
1573143537181;64.7482
1573143538084;65.21739
1573143538886;73.17073
1573143539699;73.17073
1573143540767;70.86614
1573143541562;64.51613
1573143542398;67.669174
1573143543195;73.77049
1573143544067;68.965515
1573143545091;60.402683
1573143546670;79.82262
1573143547398;73.77049
1573143548552;53.412464
1573143549404;70.86614
1573143550335;61.43345
1573143551871;78.77462
1573143552794;68.70229
1573143553611;67.669174
1573143554512;67.669174
1573143555312;73.46939
1573143556265;68.70229
